430,823,1,ספריה-חשמל ,823000,"72,400","57,200","130,000",,,,,,,,,,,,,,,,,,,,,,,,,,
434,823,1,קבלן נקיון ,823000,"119,200","118,900","118,900",,,,,,,,,,,,,,,,,,,,,,,,,,
540,823,1,ספריות -טלפון דאר ,823000,"5,600","5,400","2,100",,,,,,,,,,,,,,,,,,,,,,,,,,
760,823,1,ספריות -מאירהוף-ש ,823000,"981,700","1,220,000","1,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,
780,823,1,הוצאות אחרות ,823000,"105,700","80,000","80,000",,,,,,,,,,,,,,,,,,,,,,,,,,
781,823,1,ארכיון ,823000,"137,500","140,000","140,000",,,,,,,,,,,,,,,,,,,,,,,,,,
100780,823,1,ספרית מדאר ,823100,"83,700","81,000","81,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200760,823,1,בית מיכל , ,"170,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
781110,823,1,שכר , ,"1,900",600,200,,,,,,,,,,,,,,,,,,,,,,,,,,
781130,823,1,שכר שעות נוספות , ,"2,400","2,400",700,,,,,,,,,,,,,,,,,,,,,,,,,,
,"823 סה""כ",,,,"2,250,500","2,302,900","2,388,600",,,,,,,,,,,,,,,,,,,,,,,,,,
410,824,1,רשת מתנסים-שכד ,888888,"784,100","473,000","610,000",,,,,,,,,,,,,,,,,,,,,,,,,,
430,824,1,רשת המתנסים חשמל ,824000,"876,300","821,600","920,000",,,,,,,,,,,,,,,,,,,,,,,,,,
540,824,1,רשת המתנסים טלפון ,824000,"1,300","1,200",0,,,,,,,,,,,,,,,,,,,,,,,,,,
780,824,1,רשת המתנסים החזרי ,824000,"566,700","860,000","660,000",,,,,,,,,,,,,,,,,,,,,,,,,,
781,824,1,מתנס תנופה , ,0,"120,000","220,000",,,,,,,,,,,,,,,,,,,,,,,,,,
782,824,1,מופת , ,"400,000","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
783,824,1,קיץ בטוח , ,"153,200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
784,824,1,מלחמה בסמים , ,"10,800","35,200","35,200",,,,,,,,,,,,,,,,,,,,,,,,,,
785,824,1,תקותנו , ,"387,400","320,000","320,000",,,,,,,,,,,,,,,,,,,,,,,,,,
786,824,1,רזרבה מתנס ק.משה , ,"300,000","300,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
810,824,1,רשת המתנסים ,824000,"1,999,200","2,000,000","2,260,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"824 סה""כ",,,,"5,479,000","5,331,000","5,725,200",,,,,,,,,,,,,,,,,,,,,,,,,,
100110,825,1,קונסרבטוריון-משכ ,825100,"670,400","728,500","547,500",,,,,,,,,,,,,,,,,,,,,,,,,,
100210,825,1,עובדים זמניים ,825100,"71,900","88,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,
100434,825,1,נקיון , ,"55,000","64,000","65,400",,,,,,,,,,,,,,,,,,,,,,,,,,
100540,825,1,קונסבטוריון דאר טלפ ,825100,"4,900","5,700","5,000",,,,,,,,,,,,,,,,,,,,,,,,,,
100760,825,1,קונסבטויון קנית שרו ,825100,"377,700",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
200210,825,1,עובדים זמניים ,825200,"23,300","28,900",0,,,,,,,,,,,,,,,,,,,,,,,,,,
300110,825,1,מח מוסיקה , ,"227,600","239,700","249,200",,,,,,,,,,,,,,,,,,,,,,,,,,
300130,825,1,ש.נ. , ,"39,600","40,900","43,300",,,,,,,,,,,,,,,,,,,,,,,,,,
300780,825,1,הוצ אחרות , ,"60,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
400755,825,1,להקות וחבורת זמר ,825400,"315,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,"825 סה""כ",,,,"1,845,400","1,195,700","911,400",,,,,,,,,,,,,,,,,,,,,,,,,,
110,826,1,אומנויות הבמה ,826000,"473,700","506,400","462,300",,,,,,,,,,,,,,,,,,,,,,,,,,
130,826,1,אומנויות הבמה ,826000,"91,300","97,700","80,000",,,,,,,,,,,,,,,,,,,,,,,,,,
210,826,1,זמניים , ,0,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,
780,826,1,אומנויות הבמה ,826000,"652,800",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
782,826,1,רכזת ארועים , ,"160,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
783,826,1,פסטיבל סרטים , ,"625,600",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
784,826,1,פסטיבל המדע , ,0,0,"100,000",,,,,,,,,,,,,,,,,,,,,,,,,,
100110,826,1,בימת הנוער משכורות ,826100,"353,100","358,500","448,300",,,,,,,,,,,,,,,,,,,,,,,,,,
100130,826,1,שעות נוספות רשומות ,826100,"33,900","33,600","50,200",,,,,,,,,,,,,,,,,,,,,,,,,,
100210,826,1,בימת הנוער-עובדים זמניים ,826100,"22,700","26,800",500,,,,,,,,,,,,,,,,,,,,,,,,,,
100230,826,1,שעות נוספות , ,"7,800","2,100",0,,,,,,,,,,,,,,,,,,,,,,,,,,
100410,826,1,שכד בימת הנוער בית ,826100,"251,400","260,000","260,000",,,,,,,,,,,,,,,,,,,,,,,,,,
100420,826,1,בימת הנוער תחזוקת מ ,826100,0,"8,000","8,000",,,,,,,,,,,,,,,,,,,,,,,,,,
100430,826,1,בימת הנוער -חשמל ,826100,"25,800","60,000","67,100",,,,,,,,,,,,,,,,,,,,,,,,,,
100451,826,1,תוכנות מיחשוב , ,"1,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
100540,826,1,בימת הנוער טלפון ,826100,"2,100","3,700","1,100",,,,,,,,,,,,,,,,,,,,,,,,,,
100750,826,1,הדרכה מוזיקלית ,826100,"78,000","78,000","78,000",,,,,,,,,,,,,,,,,,,,,,,,,,
100760,826,1,בימת הנוער-קנית שרו ,826100,"537,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
200110,826,1,שכר , ,"53,300","35,200","126,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200130,826,1,שכר שעות נוספות , ,"9,700","8,900","11,300",,,,,,,,,,,,,,,,,,,,,,,,,,
200780,826,1,פעולות במוזאונים , ,"429,900",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
200810,826,1,מוזיאונים ,826200,"620,100","240,000","240,000",,,,,,,,,,,,,,,,,,,,,,,,,,
400110,826,1,משכורות כוללות ,826400,"587,400","628,800","592,200",,,,,,,,,,,,,,,,,,,,,,,,,,
400130,826,1,שעות נוספות רשומות ,826400,"74,000","76,500","79,200",,,,,,,,,,,,,,,,,,,,,,,,,,
400210,826,1,מש , ,"2,300","2,400","12,600",,,,,,,,,,,,,,,,,,,,,,,,,,
400230,826,1,מש , ,"3,800","4,700","1,700",,,,,,,,,,,,,,,,,,,,,,,,,,
400420,826,1,יד לבנים תחזוקת מבנה ,826400,0,"50,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,
400430,826,1,יד לבנים חשמל ,826400,"47,400","60,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,
400540,826,1,יד לבנים -דאר טלפון ,826400,"39,500","35,000","35,000",,,,,,,,,,,,,,,,,,,,,,,,,,
400542,826,1,דאר יד לבנים , ,"3,500","1,700","9,100",,,,,,,,,,,,,,,,,,,,,,,,,,
400550,826,1,יד לבנים פרסום ,826400,"7,700",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
400580,826,1,הוצאות אחרות ,826400,"1,200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
400780,826,1,הוצאות אחרות ,826400,"201,200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
500110,826,1,בית תרבות-משכורות כ ,826500,"877,600","919,600","1,009,500",,,,,,,,,,,,,,,,,,,,,,,,,,
500130,826,1,שעות נוספות רשומות ,826500,"106,900","110,100","97,100",,,,,,,,,,,,,,,,,,,,,,,,,,
500210,826,1,מש , ,0,0,"1,100",,,,,,,,,,,,,,,,,,,,,,,,,,
500430,826,1,בית תרבות-חשמל ,826500,"99,000","108,000","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,
500434,826,1,קבלן נקיון ,826500,"17,800","19,200","18,100",,,,,,,,,,,,,,,,,,,,,,,,,,
500451,826,1,תוכנות מיחשוב , ,"3,000","3,600","1,500",,,,,,,,,,,,,,,,,,,,,,,,,,
500540,826,1,בית תרבות דאר טלפון ,826500,"22,400","36,000","36,000",,,,,,,,,,,,,,,,,,,,,,,,,,
500541,826,1,פלאפון , ,0,0,"5,100",,,,,,,,,,,,,,,,,,,,,,,,,,
500542,826,1,מכונת ביול , ,"66,300","55,000","34,000",,,,,,,,,,,,,,,,,,,,,,,,,,
500760,826,1,קנית שרותים ממוסדות ,826500,"377,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
500780,826,1,בית תרבות הוצאות ,826500,"24,700","20,000","20,000",,,,,,,,,,,,,,,,,,,,,,,,,,
500781,826,1,קתדרה עממית , ,"100,900",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
600110,826,1,"בי""ס להורים ", ,"131,000","137,300","141,300",,,,,,,,,,,,,,,,,,,,,,,,,,
600130,826,1,ש.נ. , ,500,600,0,,,,,,,,,,,,,,,,,,,,,,,,,,
600780,826,1,"בי""ס להורים-הוצ ", ,"99,200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
600781,826,1,פסטיבל לפסלים וארועים , ,"1,398,200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
600783,826,1,רזרבה תרבות , ,"608,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
600784,826,1,ארועי 120 לרחובות , ,"1,199,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,"826 סה""כ",,,,"10,528,700","3,987,400","4,196,500",,,,,,,,,,,,,,,,,,,,,,,,,,
110,827,1,תרבות תורנית -שכר ,827000,"178,100","181,800","185,400",,,,,,,,,,,,,,,,,,,,,,,,,,
130,827,1,שכר שעות נוספות , ,"20,300","21,000","22,300",,,,,,,,,,,,,,,,,,,,,,,,,,
780,827,1,תרבות תורנית הוצאות ,827000,"965,400","980,000","1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,
781,827,1,תרבות תורנית הרצאות ,827000,"597,500","600,000","880,000",,,,,,,,,,,,,,,,,,,,,,,,,,
783,827,1,פעולות נוספות , ,"421,400","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"827 סה""כ",,,,"2,182,700","2,182,800","2,587,700",,,,,,,,,,,,,,,,,,,,,,,,,,
200110,828,1,משכורות כוללות ,888888,"65,200","71,700","53,500",,,,,,,,,,,,,,,,,,,,,,,,,,
200210,828,1,זמניים , ,"90,900","54,900","273,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200410,828,1,שכד חיילים , ,0,"73,000","73,000",,,,,,,,,,,,,,,,,,,,,,,,,,
200760,828,1,אגף הנוער , ,"1,687,700",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
200780,828,1,פעולות נוער , ,"340,900","2,548,900","2,548,900",,,,,,,,,,,,,,,,,,,,,,,,,,
200781,828,1,צעירים , ,"386,500",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
900780,828,1,תנועות נוער , ,"99,600",0,"110,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"828 סה""כ",,,,"2,670,800","2,748,500","3,058,400",,,,,,,,,,,,,,,,,,,,,,,,,,
300110,829,1,משכורות כוללות ,829300,"597,000","621,500","391,500",,,,,,,,,,,,,,,,,,,,,,,,,,
300130,829,1,שעות נוספות רשומות ,829300,"79,300","80,100","30,600",,,,,,,,,,,,,,,,,,,,,,,,,,
300210,829,1,שכר זמניים ,829300,"2,500","3,100",0,,,,,,,,,,,,,,,,,,,,,,,,,,
300430,829,1, חשמל ,829300,"414,600","361,400","427,300",,,,,,,,,,,,,,,,,,,,,,,,,,
300540,829,1,הוצ' טלפון , ,"1,600","2,700","1,400",,,,,,,,,,,,,,,,,,,,,,,,,,
300580,829,1,פרויקטים בספורט ,829300,"65,900","1,323,100","1,423,100",,,,,,,,,,,,,,,,,,,,,,,,,,
300720,829,1,ספורט חומרים ,829300,"14,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
300722,829,1,הרשאות-ספורט , ,"40,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
300755,829,1,קנית שרותים ,829300,"142,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
300760,829,1,מפעל שחיה , ,"169,300",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
300761,829,1,החזרים שחיה וכדורגל , ,"31,200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
300780,829,1,ספורט-הוצאות אחרות ,829300,"112,800",0,"69,700",,,,,,,,,,,,,,,,,,,,,,,,,,
300781,829,1,בתי ספר לספורט , ,"390,000",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
300783,829,1,ספורט עממי , ,"369,200",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
400110,829,1,שכר היכל הספורט-אמ ,829400,"265,700","280,000","305,000",,,,,,,,,,,,,,,,,,,,,,,,,,
400130,829,1,שכר היכל הספורט-אצ ,829400,"63,500","66,200","71,900",,,,,,,,,,,,,,,,,,,,,,,,,,
400420,829,1,ת.מזגנים , ,900,900,900,,,,,,,,,,,,,,,,,,,,,,,,,,
400540,829,1,טלפון-אולם ספורט עמית , ,"2,800","2,800","2,500",,,,,,,,,,,,,,,,,,,,,,,,,,
400755,829,1,חברות כח-אדם ,829400,"25,900","25,900",0,,,,,,,,,,,,,,,,,,,,,,,,,,
500110,829,1,שכר היכל הספורט ,829500,"342,200","357,500","366,900",,,,,,,,,,,,,,,,,,,,,,,,,,
500130,829,1,שנ היכל הספורט ,829500,"20,800","22,100","21,200",,,,,,,,,,,,,,,,,,,,,,,,,,
500210,829,1,מש , ,"17,700","19,100","24,800",,,,,,,,,,,,,,,,,,,,,,,,,,
500230,829,1,מש זמ , ,"2,900",900,"6,700",,,,,,,,,,,,,,,,,,,,,,,,,,
500450,829,1,אחזקת ציוד , ,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
500540,829,1,היכל הספורט-טלפון ,829500,"4,300","5,600","3,800",,,,,,,,,,,,,,,,,,,,,,,,,,
500780,829,1,היכל הספורט ,829500,"1,900",500,"2,700",,,,,,,,,,,,,,,,,,,,,,,,,,
600110,829,1,אוסי וזהר היכל ספורט , ,"317,300","324,100","350,300",,,,,,,,,,,,,,,,,,,,,,,,,,
600130,829,1,אוסי וזהר היכל ספורט , ,"51,100","53,300","54,200",,,,,,,,,,,,,,,,,,,,,,,,,,
600210,829,1,משכורות זמניים , ,"1,400",0,"12,900",,,,,,,,,,,,,,,,,,,,,,,,,,
600420,829,1,ת.מזגנים , ,600,600,600,,,,,,,,,,,,,,,,,,,,,,,,,,
600430,829,1,אוסי וזהר חשמל , ,0,"17,600",0,,,,,,,,,,,,,,,,,,,,,,,,,,
600540,829,1,אולם ספורט , ,"1,900","2,000","1,500",,,,,,,,,,,,,,,,,,,,,,,,,,
700430,829,1,שפרינצק אולם , ,"20,300","11,500","18,300",,,,,,,,,,,,,,,,,,,,,,,,,,
710110,829,1,שזר-אולם , ,"341,500","351,300","371,600",,,,,,,,,,,,,,,,,,,,,,,,,,
710130,829,1,שזר-אולם , ,"65,700","67,600","78,900",,,,,,,,,,,,,,,,,,,,,,,,,,
710540,829,1,שזר -טלפון , ,"2,200","2,200","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,
800110,829,1,משכורות , ,"295,000","301,200","304,100",,,,,,,,,,,,,,,,,,,,,,,,,,
800130,829,1,שעות נוספות , ,"57,000","54,700","68,400",,,,,,,,,,,,,,,,,,,,,,,,,,
800210,829,1,שכר זמנים , ,0,0,"19,800",,,,,,,,,,,,,,,,,,,,,,,,,,
800760,829,1,ספורטק , ,"337,600","500,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
900811,829,1,סל ספורט לאגודות ,829900,"116,400","116,000","80,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"829 סה""כ",,,,"4,786,100","4,975,500","5,011,600",,,,,,,,,,,,,,,,,,,,,,,,,,
100110,832,1,מרפאות יעוץ -שכר ,888888,"50,600","52,700","55,500",,,,,,,,,,,,,,,,,,,,,,,,,,
400110,832,1,משכורות כוללות ,832400,"341,100","368,000","292,400",,,,,,,,,,,,,,,,,,,,,,,,,,
400130,832,1,שעות נוספות רשומות ,832400,"6,300","6,400","6,000",,,,,,,,,,,,,,,,,,,,,,,,,,
400430,832,1,טיפת חלב-חשמל ,832400,"79,500","72,000","82,600",,,,,,,,,,,,,,,,,,,,,,,,,,
400540,832,1,טיפות חלב-טלפון ,832400,"18,300","17,300","19,700",,,,,,,,,,,,,,,,,,,,,,,,,,
,"832 סה""כ",,,,"495,800","516,400","456,200",,,,,,,,,,,,,,,,,,,,,,,,,,
810,836,1,נטן ,836000,"139,300","272,200","287,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"836 סה""כ",,,,"139,300","272,200","287,000",,,,,,,,,,,,,,,,,,,,,,,,,,
760,837,1,רשות סמים , ,"746,100","540,000","540,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"837 סה""כ",,,,"746,100","540,000","540,000",,,,,,,,,,,,,,,,,,,,,,,,,,
780,841,1,עזרה לנזקקים-הו ,841000,"205,100","200,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,
781,841,1,סיוע לאמהות , ,"22,000","25,000","25,000",,,,,,,,,,,,,,,,,,,,,,,,,,
1110,841,1,"שכר עובדי האגף לש""ח ",841000,"11,957,000","12,206,300","13,278,400",,,,,,,,,,,,,,,,,,,,,,,,,,
1130,841,1,שנ ,841000,"924,800","958,400","986,300",,,,,,,,,,,,,,,,,,,,,,,,,,
1320,841,1,פיצויים , ,"14,700","18,200","29,500",,,,,,,,,,,,,,,,,,,,,,,,,,
4110,841,1,"שכר כ""א לחינוך מיוחד ",841000,"138,100","140,500","157,700",,,,,,,,,,,,,,,,,,,,,,,,,,
6410,841,1,שכד , ,"1,433,900","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
6430,841,1,חשמל , ,"191,100","198,000","239,800",,,,,,,,,,,,,,,,,,,,,,,,,,
6434,841,1,ניקיון , ,"14,600","15,000","15,600",,,,,,,,,,,,,,,,,,,,,,,,,,
6540,841,1,טלפון , ,"103,000","110,000","62,700",,,,,,,,,,,,,,,,,,,,,,,,,,
6541,841,1,ט נייד , ,"36,700","31,800","68,400",,,,,,,,,,,,,,,,,,,,,,,,,,
6542,841,1,דאר , ,"33,200","33,300","15,700",,,,,,,,,,,,,,,,,,,,,,,,,,
6550,841,1,פרסום , ,"2,300","2,300","2,800",,,,,,,,,,,,,,,,,,,,,,,,,,
6560,841,1,אחזקת מכונות צילום , ,"10,100","7,000","19,000",,,,,,,,,,,,,,,,,,,,,,,,,,
6570,841,1,מחשוב , ,"124,900","120,000","160,000",,,,,,,,,,,,,,,,,,,,,,,,,,
6710,841,1,הסעות , ,"77,600","80,000","104,000",,,,,,,,,,,,,,,,,,,,,,,,,,
6750,841,1,עבודות קבלניות(מוקד( , ,"360,200","365,000","365,000",,,,,,,,,,,,,,,,,,,,,,,,,,
6780,841,1,הוצ , ,"26,800","25,000","25,000",,,,,,,,,,,,,,,,,,,,,,,,,,
6783,841,1,רזרבה גישור , ,"92,500","95,000","130,000",,,,,,,,,,,,,,,,,,,,,,,,,,
6930,841,1,רכישות חד פעמיות , ,0,0,"7,100",,,,,,,,,,,,,,,,,,,,,,,,,,
7110,841,1,עושים משטרה , ,"64,500","66,700","75,400",,,,,,,,,,,,,,,,,,,,,,,,,,
,"841 סה""כ",,,,"15,833,100","15,097,500","16,367,400",,,,,,,,,,,,,,,,,,,,,,,,,,
201840,842,1,טיפול האלכוהוליסטים ,842000,"152,200","124,000","160,000",,,,,,,,,,,,,,,,,,,,,,,,,,
202780,842,1,משפחות במצוקה בקהילה , ,"153,400","150,000","150,000",,,,,,,,,,,,,,,,,,,,,,,,,,
202840,842,1,משפחות מצוקה בקהילה ,842000,"319,000","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,
206840,842,1,דרי רחוב , ,0,"13,300","104,000",,,,,,,,,,,,,,,,,,,,,,,,,,
207840,842,1,סיוע למשפחות עם ילדים , ,"292,100","285,200","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
209840,842,1,דרי רחוב-רב בעייתי , ,"51,000","107,000","118,400",,,,,,,,,,,,,,,,,,,,,,,,,,
403110,842,1,משכורות , ,"7,200","7,300","7,200",,,,,,,,,,,,,,,,,,,,,,,,,,
403130,842,1,שעות נוספות , ,"17,900","17,700","24,100",,,,,,,,,,,,,,,,,,,,,,,,,,
403755,842,1,כא ,841000,"327,600","372,000","372,000",,,,,,,,,,,,,,,,,,,,,,,,,,
403780,842,1,טיפול באלימות , ,"12,200","20,000","20,000",,,,,,,,,,,,,,,,,,,,,,,,,,
409840,842,1,תחנות לטיפול במשפחה , ,"29,900","53,300","61,400",,,,,,,,,,,,,,,,,,,,,,,,,,
,"842 סה""כ",,,,"1,362,500","1,549,800","1,717,100",,,,,,,,,,,,,,,,,,,,,,,,,,
501110,843,1,שכר רכזות משפחתונים ,843000,"32,200","30,600","32,700",,,,,,,,,,,,,,,,,,,,,,,,,,
503760,843,1,טיפול ,841000,"91,900","100,400","110,000",,,,,,,,,,,,,,,,,,,,,,,,,,
503780,843,1,טיפול בילד (שונות( , ,"771,000","770,700","981,000",,,,,,,,,,,,,,,,,,,,,,,,,,
503840,843,1,טיפול בילד בקהילה ,843000,"243,300","220,000","220,000",,,,,,,,,,,,,,,,,,,,,,,,,,
504110,843,1,שכר מועדוניות משותפות ,843000,"472,400","484,200","505,000",,,,,,,,,,,,,,,,,,,,,,,,,,
504130,843,1,שעות נוספות , ,"6,000","6,200","6,800",,,,,,,,,,,,,,,,,,,,,,,,,,
504510,843,1,מועדוניות ארוחות חמות , ,"337,800","368,000","368,000",,,,,,,,,,,,,,,,,,,,,,,,,,
504760,843,1,מועדוניות ,841000,"667,900","660,000","700,000",,,,,,,,,,,,,,,,,,,,,,,,,,
504780,843,1,מועדניות (הסעות( , ,"36,400","40,000","30,600",,,,,,,,,,,,,,,,,,,,,,,,,,
507780,843,1,יצירת קשר הורים ילדים , ,"49,400","43,000","70,000",,,,,,,,,,,,,,,,,,,,,,,,,,
507840,843,1,יצירת קשר הורים ילדים , ,"31,100","30,000","30,000",,,,,,,,,,,,,,,,,,,,,,,,,,
508840,843,1,טיפול במשפחות אומנה , ,"191,700","213,700","266,800",,,,,,,,,,,,,,,,,,,,,,,,,,
509780,843,1,טיפול בפגיעות מיניות , ,"26,800","29,700","37,100",,,,,,,,,,,,,,,,,,,,,,,,,,
510430,843,1,חשמל , ,"4,100","5,000","4,200",,,,,,,,,,,,,,,,,,,,,,,,,,
510780,843,1,פעולות קהלתית לילד ,841000,0,"3,500",0,,,,,,,,,,,,,,,,,,,,,,,,,,
511780,843,1,בדיקות פסכולוגיות , ,0,0,"6,100",,,,,,,,,,,,,,,,,,,,,,,,,,
801780,843,1,החזקת_ילדים בפנמיות , ,0,"6,800",0,,,,,,,,,,,,,,,,,,,,,,,,,,
801840,843,1,אחזקת ילדים בפנימיות ,843000,"7,515,500","7,200,000","8,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,
802780,843,1,עם הפנים לקהילה , ,"427,500","445,500","485,000",,,,,,,,,,,,,,,,,,,,,,,,,,
901840,843,1,ילדים במעונות יום ,843000,"3,219,600","3,100,000","3,270,200",,,,,,,,,,,,,,,,,,,,,,,,,,
,"843 סה""כ",,,,"14,124,600","13,757,300","15,735,500",,,,,,,,,,,,,,,,,,,,,,,,,,
301780,844,1,אחזקת זקנים במוסדות , ,0,0,"3,100",,,,,,,,,,,,,,,,,,,,,,,,,,
301840,844,1,אחזקת זקנים במוסדות ,844000,"4,380,900","4,400,000","4,416,000",,,,,,,,,,,,,,,,,,,,,,,,,,
302840,844,1,נופשון לזקן ,844000,"18,000","18,700","47,200",,,,,,,,,,,,,,,,,,,,,,,,,,
402760,844,1,מועדון ,841000,"15,800","15,500","21,800",,,,,,,,,,,,,,,,,,,,,,,,,,
402780,844,1,מועדון קשישים , ,"116,600","113,000","113,000",,,,,,,,,,,,,,,,,,,,,,,,,,
403780,844,1,טיפול בזקן בקהילה , ,"147,200","10,000","28,200",,,,,,,,,,,,,,,,,,,,,,,,,,
403840,844,1,טיפול בזקן בקהילה ,844000,"102,200","251,300","225,800",,,,,,,,,,,,,,,,,,,,,,,,,,
405110,844,1,שכר מרכזי ועדות חוק סיעוד,844000,"735,500","756,600","854,700",,,,,,,,,,,,,,,,,,,,,,,,,,
405130,844,1,שנ ,841000,"51,800","53,700","57,900",,,,,,,,,,,,,,,,,,,,,,,,,,
406430,844,1,חשמל , ,"2,000","2,200","2,600",,,,,,,,,,,,,,,,,,,,,,,,,,
406840,844,1,טיפול שינים , ,"22,700","12,000",0,,,,,,,,,,,,,,,,,,,,,,,,,,
407780,844,1,שכונה תומכת , ,"110,000","110,000","133,000",,,,,,,,,,,,,,,,,,,,,,,,,,
408780,844,1,השתתפות בפעילות קשישים , ,"61,800","67,000","67,000",,,,,,,,,,,,,,,,,,,,,,,,,,
409780,844,1,מועדוניות תוכנית העשרה , ,"66,700","70,000","70,000",,,,,,,,,,,,,,,,,,,,,,,,,,
410780,844,1,שרותים לניצולי שואה , ,"22,700","50,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,
501810,844,1,עלה , ,"483,800","520,000","520,000",,,,,,,,,,,,,,,,,,,,,,,,,,
501840,844,1,מסגרת יום לזקן , ,"429,600","415,000","483,000",,,,,,,,,,,,,,,,,,,,,,,,,,
,"844 סה""כ",,,,"6,767,300","6,865,000","7,093,300",,,,,,,,,,,,,,,,,,,,,,,,,,
101840,845,1,סידור מפגרים במוסדות ,845000,"15,573,000","15,600,000","16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
102840,845,1,מפגרים במוסד ממשלתי ,845000,"3,091,200","3,091,200","3,245,000",,,,,,,,,,,,,,,,,,,,,,,,,,
103840,845,1,אחזקת אוטיסטים , ,"1,119,100","1,200,000","2,701,980",,,,,,,,,,,,,,,,,,,,,,,,,,
104840,845,1,טיפול בהורים וילדים , ,"208,200","287,000","224,800",,,,,,,,,,,,,,,,,,,,,,,,,,
105780,845,1,נופשונים וקיטנות , ,"36,800","32,000","40,000",,,,,,,,,,,,,,,,,,,,,,,,,,
106840,845,1,מעונות יום שיקומיים , ,"629,400","765,500","853,000",,,,,,,,,,,,,,,,,,,,,,,,,,
108840,845,1,מ.יום ותעסוקה לבוגרים , ,"355,900","371,600","370,700",,,,,,,,,,,,,,,,,,,,,,,,,,
110840,845,1,משפחות אומנה למפגר , ,"25,700","25,700","23,000",,,,,,,,,,,,,,,,,,,,,,,,,,
111840,845,1,משפחות אומנה , ,"26,100","24,300","30,700",,,,,,,,,,,,,,,,,,,,,,,,,,
112840,845,1,הסעות לאוטיסטים , ,"17,100","17,600","18,000",,,,,,,,,,,,,,,,,,,,,,,,,,
113780,845,1, סביבה תומכת , ,0,"220,000","323,000",,,,,,,,,,,,,,,,,,,,,,,,,,
201110,845,1,שכר מסגרות יום ארוך(עידוד, ,"149,800","139,500","264,400",,,,,,,,,,,,,,,,,,,,,,,,,,
201130,845,1,שנ ,841000,"61,800","62,600","81,200",,,,,,,,,,,,,,,,,,,,,,,,,,
201560,845,1,אחזקת מכונת צילום ,841000,"1,100","1,800",600,,,,,,,,,,,,,,,,,,,,,,,,,,
